"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20161208","동작구","0.044","0.008","0.7","0.004","38","23"
"20161208","강동구","0.047","0.003","0.8","0.004","84","48"
"20161208","관악구","0.048","0.009","0.7","0.006","40","27"
"20161208","강남구","0.045","0.003","0.8","0.008","60","37"
"20161208","성동구","0.049","0.003","0.7","0.005","61","33"
"20161208","금천구","0.042","0.009","0.7","0.005","40","24"
"20161208","강변북로","0.056","0.004","0.8","0.005","78","35"
"20161208","노원구","0.044","0.005","0.8","0.006","64","44"
"20161208","정릉로","0.039","0.003","1","0.008","76",""
"20161208","천호대로","0.055","0.002","0.7","0.005","64",""
"20161208","서초구","0.046","0.007","0.8","0.006","52","28"
"20161208","양천구","0.042","0.007","0.7","0.005","40","22"
"20161208","송파구","0.052","0.004","1","0.006","69","44"
"20161208","강서구","0.042","0.008","0.6","0.006","43","20"
"20161208","중랑구","0.055","0.003","0.8","0.006","62","38"
"20161208","영등포구","0.028","0.008","0.9","0.004","49","25"
"20161208","강북구","0.038","0.003","0.8","0.005","59","39"
"20161208","청계천로","0.057","0.003","1","0.006","55","41"
"20161208","한강대로","0.058","0.004","0.8","0.006","69",""
"20161208","종로구","0.055","0.003","0.9","0.004","63","46"
"20161208","도산대로","0.051","0.003","1","0.005","59",""
"20161208","중구","0.055","0.004","0.8","0.005","55","38"
"20161208","공항대로","0.054","0.006","0.7","0.007","66","27"
"20161207","서대문구","0.035","0.007","0.7","0.006","63","26"
"20161207","한강대로","0.058","0.002","0.7","0.006","63",""
"20161207","도산대로","0.047","0.003","1.1","0.006","55","13"
"20161207","홍릉로","0.055","0.003","1","0.008","46","31"
"20161207","강남대로","0.085","0.004","0.9","0.008","82",""
"20161207","천호대로","0.06","0.003","0.6","0.005","49",""
"20161207","동작구","0.047","0.005","0.6","0.005","44","26"
"20161207","동대문구","0.045","0.004","0.8","0.006","52","25"
"20161207","용산구","0.044","0.004","0.7","0.006","46","29"
"20161207","은평구","0.04","0.004","0.6","0.007","52","21"
"20161207","동작대로","0.063","0.005","0.8","0.008","70",""
"20161207","영등포로","0.077","0.003","0.6","0.008","51",""
"20161207","마포구","0.051","0.004","0.8","0.005","50","24"
"20161207","영등포구","0.029","0.005","0.9","0.005","56","25"
"20161207","양천구","0.048","0.003","0.7","0.005","46","25"
"20161207","노원구","0.043","0.006","0.7","0.007","47","28"
"20161207","공항대로","0.066","0.003","0.8","0.008","65","28"
"20161207","화랑로","0.06","0.003","0.8","0.006","62","32"
"20161207","서초구","0.049","0.005","0.7","0.006","53","24"
"20161207","광진구","0.049","0.006","0.6","0.005","53","34"
"20161207","도봉구","0.046","0.006","0.6","0.004","50","23"
"20161207","성북구","0.05","0.004","0.8","0.006","48","21"
"20161207","강동구","0.049","0.004","0.7","0.005","62","30"
"20161207","정릉로","0.043","0.004","0.7","0.008","64",""
"20161207","금천구","0.044","0.008","0.6","0.006","43","26"
"20161207","성동구","0.047","0.004","0.6","0.005","53","27"
"20161207","관악구","0.054","0.005","0.7","0.008","45","31"
"20161207","강변북로","0.053","0.004","0.6","0.006","59","27"
"20161207","강서구","0.048","0.003","0.6","0.007","37","16"
"20161207","종로구","0.051","0.004","0.7","0.005","50","31"
"20161207","청계천로","0.056","0.003","0.8","0.007","46","31"
"20161207","강남구","0.045","0.004","0.6","0.007","58","31"
"20161207","신촌로","0.058","0.003","1.1","0.008","66","17"
"20161207","중랑구","0.056","0.004","0.7","0.006","57","27"
"20161207","구로구","0.036","0.005","0.4","0.007","49","26"
"20161207","송파구","0.052","0.004","0.6","0.006","52","26"
"20161207","종로","0.059","0.003","0.7","0.005","49",""
"20161207","강북구","0.036","0.004","0.7","0.006","46","29"
"20161207","중구","0.052","0.003","0.7","0.005","51","32"
"20161206","영등포로","0.059","0.013","0.4","0.007","32",""
"20161206","강남구","0.026","0.013","0.4","0.007","30","14"
"20161206","용산구","0.026","0.013","0.4","0.004","23","14"
"20161206","홍릉로","0.037","0.012","0.7","0.007","26","16"
"20161206","강남대로","0.062","0.009","0.7","0.007","35",""
"20161206","청계천로","0.037","0.013","0.5","0.006","23","16"
"20161206","동작구","0.027","0.015","0.4","0.004","23","10"
"20161206","정릉로","0.023","0.015","0.5","0.007","26",""
"20161206","도산대로","0.028","0.01","1","0.005","27","12"
"20161206","한강대로","0.033","0.012","0.5","0.005","32",""
"20161206","화랑로","0.037","0.01","0.5","0.005","32","12"
"20161206","서초구","0.03","0.014","0.4","0.005","27","12"
"20161206","광진구","0.029","0.016","0.5","0.005","28","14"
"20161206","천호대로","0.042","0.009","0.5","0.005","27",""
"20161206","영등포구","0.019","0.013","0.6","0.004","28","12"
"20161206","노원구","0.023","0.017","0.5","","22","10"
"20161206","공항대로","0.046","0.01","0.5","0.005","49","15"
"20161206","구로구","0.022","0.016","0.2","0.006","28","13"
"20161206","강서구","0.025","0.017","0.3","0.006","27","11"
"20161206","강북구","0.02","0.016","0.4","0.005","21","12"
"20161206","양천구","0.028","0.013","0.5","0.004","24","12"
"20161206","도봉구","0.02","0.019","0.3","0.005","26","11"
"20161206","중구","0.026","0.015","0.3","0.003","25","13"
"20161206","금천구","0.028","0.014","0.4","0.004","24","12"
"20161206","신촌로","0.042","0.008","0.8","0.007","36","19"
"20161206","송파구","0.029","0.016","0.5","0.005","26","12"
"20161206","종로","0.028","0.015","0.4","0.004","21",""
"20161206","마포구","0.027","0.014","0.5","0.004","24","6"
"20161206","종로구","0.027","0.015","0.4","0.003","25","13"
"20161206","서대문구","0.021","0.02","0.5","0.005","28","10"
"20161206","관악구","0.031","0.015","0.4","0.005","24","17"
"20161206","동작대로","0.046","0.01","0.6","0.007","38",""
"20161206","동대문구","0.022","0.013","0.5","0.004","26","11"
"20161206","중랑구","0.033","0.011","0.4","0.006","27","12"
"20161206","성북구","0.028","0.012","0.5","0.005","25","13"
"20161206","강변북로","0.039","0.01","0.5","0.005","32","11"
"20161206","은평구","0.023","0.011","0.4","0.006","28","13"
"20161206","성동구","0.028","0.014","0.5","0.004","28","12"
"20161206","강동구","0.03","0.012","0.5","0.004","33","15"
"20161205","종로구","0.041","0.013","0.8","0.005","84","66"
"20161205","동대문구","0.035","0.008","0.9","0.005","90","52"
"20161205","영등포구","0.025","0.009","1","0.004","87","53"
"20161205","양천구","0.038","0.013","0.8","0.005","82","54"
"20161205","노원구","0.032","0.018","0.7","","83","63"
"20161205","한강대로","0.048","0.009","0.8","0.006","89",""
"20161205","광진구","0.041","0.015","0.8","0.006","87","74"
"20161205","서초구","0.036","0.014","0.8","0.006","97","51"
"20161205","강서구","0.035","0.016","0.7","0.007","76","47"
"20161205","천호대로","0.047","0.008","0.8","0.005","74",""
"20161205","신촌로","0.055","0.006","1.1","0.007","99","66"
"20161205","강남대로","0.072","0.007","1","0.008","104",""
"20161205","도봉구","0.036","0.017","0.7","0.005","83","47"
"20161205","홍릉로","0.045","0.009","1.2","0.007","75","59"
"20161205","화랑로","0.045","0.008","0.8","0.005","99","57"
"20161205","종로","0.042","0.01","0.7","0.005","78",""
"20161205","강남구","0.034","0.011","0.7","0.008","97","63"
"20161205","공항대로","0.059","0.008","0.9","0.006","93","53"
"20161205","강동구","0.036","0.012","0.7","0.005","98","61"
"20161205","용산구","0.034","0.011","0.8","0.006","79","62"
"20161205","청계천로","0.054","0.011","0.9","0.007","75","60"
"20161205","도산대로","0.038","0.011","1.4","0.006","87","47"
"20161205","성동구","0.034","0.012","0.8","0.005","85","55"
"20161205","금천구","0.041","0.013","0.7","0.005","75","54"
"20161205","정릉로","0.026","0.012","0.8","0.008","103",""
"20161205","중구","0.041","0.013","0.8","0.005","82","62"
"20161205","서대문구","0.029","0.019","0.6","0.006","105","47"
"20161205","구로구","0.028","0.015","0.5","0.007","87","55"
"20161205","동작구","0.04","0.015","0.8","0.005","79","57"
"20161205","동작대로","0.057","0.01","0.9","0.008","112",""
"20161205","영등포로","0.076","0.007","0.7","0.008","117",""
"20161205","마포구","0.04","0.012","0.9","0.005","86","56"
"20161205","은평구","0.035","0.013","0.7","0.007","76","45"
"20161205","중랑구","0.048","0.012","0.8","0.008","95","59"
"20161205","성북구","0.037","0.011","0.8","0.005","98","47"
"20161205","송파구","0.04","0.015","0.9","0.005","71","49"
"20161205","강북구","0.03","0.018","0.7","0.006","78","57"
"20161205","관악구","0.042","0.014","0.8","0.007","76","60"
"20161205","강변북로","0.049","0.008","0.8","0.005","100","56"
"20161204","은평구","0.048","0.005","0.9","0.007","67","39"
"20161204","중구","0.066","0.003","1","0.006","77","58"
"20161204","동작대로","0.075","0.004","1.3","0.008","106",""
"20161204","서대문구","0.042","0.007","0.8","0.007","90","43"
"20161204","동작구","0.067","0.003","1.1","0.006","72","53"
"20161204","도봉구","0.063","0.003","1","0.005","82","46"
"20161204","한강대로","0.069","0.002","0.9","0.007","84",""
"20161204","홍릉로","0.066","0.003","1.6","0.007","74","58"
"20161204","도산대로","0.064","0.003","1.7","0.006","87","47"
"20161204","서초구","0.06","0.003","1.1","0.006","89","48"
"20161204","관악구","0.074","0.004","1.2","0.008","77","58"
"20161204","종로","0.071","0.002","0.9","0.006","69",""
"20161204","청계천로","0.084","0.003","1.1","0.008","69","57"
"20161204","용산구","0.052","0.003","1.1","0.006","74","57"
"20161204","금천구","0.066","0.002","1.1","0.007","78","59"
"20161204","송파구","0.06","0.003","1.1","0.006","70","51"
"20161204","강남대로","0.092","0.004","1.4","0.009","93",""
"20161204","영등포구","0.036","0","1.3","0.005","82","50"
"20161204","정릉로","0.051","0.003","1","0.008","92",""
"20161204","중랑구","0.069","0.003","1","0.008","85","57"
"20161204","강북구","0.061","0.003","1","0.006","79","57"
"20161204","화랑로","0.057","0.003","1.1","0.005","93","55"
"20161204","공항대로","0.07","0.003","1","0.007","91","53"
"20161204","양천구","0.059","0.002","1.1","0.006","80","54"
"20161204","구로구","0.046","0.003","0.8","0.008","88","56"
"20161204","천호대로","0.064","0.002","1.1","0.006","69",""
"20161204","노원구","0.055","0.006","1","","80","60"
"20161204","영등포로","0.107","0.002","1","0.009","111",""
"20161204","성동구","0.055","0.003","1.1","0.006","85","53"
"20161204","마포구","0.064","0.004","1.1","0.006","77","53"
"20161204","강남구","0.053","0.003","0.9","0.008","89","56"
"20161204","동대문구","0.058","0.002","1.2","0.006","85","49"
"20161204","성북구","0.062","0.003","1.2","0.006","91","38"
"20161204","강동구","0.053","0.002","0.9","0.005","95","57"
"20161204","강서구","0.057","0.002","0.8","0.008","75","50"
"20161204","신촌로","0.068","0.003","1.4","0.008","91","59"
"20161204","광진구","0.059","0.004","1","0.005","82","69"
"20161204","종로구","0.065","0.003","1","0.005","79","62"
"20161204","강변북로","0.061","0.004","1","0.005","93","53"
"20161203","광진구","0.05","0.007","0.8","0.005","53","36"
"20161203","마포구","0.055","0.005","0.9","0.004","47","25"
"20161203","강변북로","0.061","0.004","0.8","0.005","71","33"
"20161203","홍릉로","0.06","0.004","1.4","0.007","49","32"
"20161203","구로구","0.041","0.007","0.6","0.007","56","32"
"20161203","강남구","0.047","0.005","0.7","0.008","60","33"
"20161203","동작구","0.057","0.007","0.8","0.005","44","26"
"20161203","양천구","0.053","0.005","0.9","0.005","49","28"
"20161203","영등포로","0.093","0.004","0.8","0.008","69",""
"20161203","강북구","0.052","0.005","0.8","0.005","47","30"
"20161203","성동구","0.049","0.005","0.8","0.005","59","31"
"20161203","중구","0.057","0.004","0.7","0.004","50","32"
"20161203","용산구","0.043","0.005","0.8","0.005","45","31"
"20161203","금천구","0.057","0.006","0.7","0.005","44","27"
"20161203","정릉로","0.038","0.005","0.8","0.007","64",""
"20161203","도산대로","0.056","0.004","1.5","0.005","63","30"
"20161203","도봉구","0.05","0.007","0.8","0.006","53","28"
"20161203","성북구","0.057","0.004","1","0.005","67","23"
"20161203","영등포구","0.032","0.002","1.1","0.004","60","30"
"20161203","강동구","0.051","0.005","0.8","0.005","68","34"
"20161203","강서구","0.052","0.006","0.7","0.007","54","28"
"20161203","종로구","0.056","0.006","0.9","0.004","51","35"
"20161203","공항대로","0.069","0.004","1","0.007","84","33"
"20161203","신촌로","0.063","0.003","1.3","0.008","62","37"
"20161203","서대문구","0.036","0.009","0.7","0.006","56","25"
"20161203","서초구","0.053","0.005","0.9","0.006","58","27"
"20161203","천호대로","0.066","0.003","1","0.005","48",""
"20161203","청계천로","0.078","0.004","1","0.007","46","33"
"20161203","화랑로","0.061","0.004","0.9","0.005","68","35"
"20161203","한강대로","0.095","0.003","0.8","0.007","65",""
"20161203","중랑구","0.059","0.005","0.8","0.007","56","26"
"20161203","강남대로","0.092","0.005","1.3","0.008","71",""
"20161203","은평구","0.039","0.007","0.7","0.006","50","27"
"20161203","노원구","0.05","0.006","0.9","","52","31"
"20161203","동대문구","0.051","0.004","1","0.006","58","31"
"20161203","관악구","0.064","0.007","1","0.007","50","33"
"20161203","동작대로","0.072","0.006","1.2","0.008","76",""
"20161203","송파구","0.055","0.006","1","0.007","56","34"
"20161203","종로","0.06","0.004","0.8","0.005","43",""
"20161202","서대문구","0.025","0.017","0.6","0.006","39","14"
"20161202","종로구","0.034","0.013","0.5","0.004","32","17"
"20161202","홍릉로","0.047","0.009","1","0.007","35","19"
"20161202","금천구","0.045","0.006","0.6","0.005","33","18"
"20161202","공항대로","0.064","0.005","0.8","0.007","70","21"
"20161202","송파구","0.042","0.01","0.6","0.006","37","19"
"20161202","정릉로","0.035","0.01","0.6","0.007","43",""
"20161202","신촌로","0.05","0.006","1","0.008","46","25"
"20161202","성동구","0.04","0.008","0.6","0.005","41","17"
"20161202","구로구","0.028","0.012","0.3","0.007","38","17"
"20161202","천호대로","0.056","0.005","0.7","0.005","36",""
"20161202","동작구","0.04","0.01","0.5","0.004","31","13"
"20161202","한강대로","0.043","0.01","0.5","0.005","47",""
"20161202","도산대로","0.037","0.008","1.1","0.006","43","15"
"20161202","화랑로","0.053","0.005","0.7","0.005","53","21"
"20161202","강남구","0.035","0.011","0.5","0.007","41","18"
"20161202","강북구","0.04","0.01","0.7","0.005","31","17"
"20161202","용산구","0.031","0.01","0.5","0.005","29","17"
"20161202","강서구","0.036","0.011","0.5","0.007","42","16"
"20161202","동작대로","0.059","0.006","0.8","0.008","56",""
"20161202","종로","0.034","0.011","0.5","0.004","27",""
"20161202","영등포로","0.069","0.009","0.5","0.008","44",""
"20161202","노원구","0.035","0.011","0.7","","33","16"
"20161202","서초구","0.038","0.01","0.5","0.006","37","14"
"20161202","도봉구","0.035","0.012","0.5","0.005","36","16"
"20161202","중구","0.034","0.013","0.4","0.004","33","16"
"20161202","동대문구","0.033","0.009","0.7","0.005","38","16"
"20161202","성북구","0.039","0.008","0.6","0.005","47","14"
"20161202","중랑구","0.041","0.01","0.6","0.006","41","17"
"20161202","영등포구","0.023","0.007","0.8","0.004","40","16"
"20161202","관악구","0.043","0.012","0.6","0.006","34","21"
"20161202","청계천로","0.054","0.01","0.7","0.006","31","19"
"20161202","강남대로","0.079","0.006","1","0.008","52",""
"20161202","마포구","0.035","0.012","0.6","0.005","31","11"
"20161202","은평구","0.028","0.011","0.5","0.006","38","15"
"20161202","강동구","0.041","0.008","0.6","0.004","46","23"
"20161202","양천구","0.037","0.009","0.6","0.005","34","16"
"20161202","광진구","0.04","0.011","0.6","0.005","38","20"
"20161202","강변북로","0.046","0.008","0.5","0.005","46","18"
"20161201","동작대로","0.045","0.008","0.7","0.007","71",""
"20161201","신촌로","0.041","0.01","0.9","0.008","65","16"
"20161201","양천구","0.026","0.017","0.6","0.004","47","25"
"20161201","청계천로","0.033","0.019","0.5","0.006","43","28"
"20161201","동작구","0.023","0.022","0.5","0.004","47","24"
"20161201","은평구","0.025","0.016","0.6","0.006","55","31"
"20161201","송파구","0.024","0.021","0.5","0.004","42","24"
"20161201","공항대로","0.039","0.014","0.5","0.006","68","27"
"20161201","종로","0.021","0.019","0.4","0.005","49",""
"20161201","구로구","0.018","0.02","0.2","0.007","48","23"
"20161201","강남구","0.023","0.018","0.4","0.007","57","28"
"20161201","노원구","0.015","0.028","0.4","","45","26"
"20161201","홍릉로","0.036","0.015","0.9","0.007","47","27"
"20161201","영등포로","0.051","0.013","0.4","0.007","67",""
"20161201","성북구","0.02","0.015","0.4","0.005","29","14"
"20161201","도봉구","0.013","0.029","0.4","0.005","52","24"
"20161201","중랑구","0.031","0.017","0.5","0.008","58","36"
"20161201","영등포구","0.018","0.013","0.8","0.004","61","26"
"20161201","동대문구","0.018","0.016","0.6","0.005","51","25"
"20161201","금천구","0.028","0.019","0.5","0.005","47","27"
"20161201","종로구","0.022","0.022","0.4","0.004","43","25"
"20161201","용산구","0.025","0.016","0.5","0.005","46","29"
"20161201","강남대로","0.058","0.011","0.7","0.007","67",""
"20161201","중구","0.023","0.021","0.4","0.004","48","28"
"20161201","천호대로","0.04","0.01","0.6","0.005","43",""
"20161201","화랑로","0.033","0.014","0.5","0.005","58","27"
"20161201","도산대로","0.027","0.014","1","0.005","57","25"
"20161201","서대문구","0.02","0.024","0.6","0.006","60","22"
"20161201","정릉로","0.025","0.017","0.6","0.007","59",""
"20161201","성동구","0.023","0.018","0.5","0.005","53","26"
"20161201","강북구","0.02","0.026","0.5","0.005","44","25"
"20161201","강변북로","0.036","0.012","0.5","0.005","64","23"
"20161201","강서구","0.02","0.023","0.4","0.006","49","24"
"20161201","서초구","0.022","0.02","0.5","0.006","54","23"
"20161201","광진구","0.025","0.023","0.5","0.003","50","31"
"20161201","강동구","0.023","0.019","0.5","0.004","63","30"
"20161201","한강대로","0.036","0.014","0.5","0.005","",""
"20161201","관악구","0.027","0.019","0.5","0.006","47","32"
"20161201","마포구","0.025","0.019","0.6","0.005","49","23"
"20161130","서대문구","0.031","0.008","0.6","0.006","41","19"
"20161130","천호대로","0.059","0.002","0.7","0.006","33",""
"20161130","서초구","0.046","0.004","0.7","0.006","47","24"
"20161130","동작대로","0.065","0","1","0.008","66",""
"20161130","마포구","0.05","0.003","0.8","0.006","44","24"
"20161130","영등포로","0.079","0.002","0.8","0.008","62",""
"20161130","용산구","0.043","0.003","0.7","0.006","39","28"
"20161130","중랑구","0.062","0.003","0.8","0.009","53","28"
"20161130","홍릉로","0.058","0.002","1.4","0.009","45","31"
"20161130","강서구","0.049","0.002","0.7","0.007","48","26"
"20161130","강변북로","0.053","0.004","0.8","0.006","56","26"
"20161130","화랑로","0.049","0.003","0.9","0.006","57","30"
"20161130","강남대로","0.083","0.004","1","0.008","61",""
"20161130","종로구","0.052","0.003","0.7","0.005","43","29"
"20161130","영등포구","0.032","0.005","1","0.005","55","29"
"20161130","은평구","0.037","0.003","0.6","0.007","42","23"
"20161130","동대문구","0.047","0.002","0.9","0.006","52","26"
"20161130","성북구","0.049","0.003","0.7","0.006","55","35"
"20161130","노원구","0.048","0.002","0.8","0.006","48","31"
"20161130","강남구","0.043","0.003","0.6","0.008","47","26"
"20161130","정릉로","0.041","0.003","0.7","0.008","40",""
"20161130","한강대로","0.055","0.002","0.7","0.007","",""
"20161130","성동구","0.047","0.003","0.8","0.006","46","26"
"20161130","도산대로","0.049","0.003","1.4","0.006","50","24"
"20161130","중구","0.051","0.002","0.6","0.006","42","28"
"20161130","구로구","0.035","0.004","0.5","0.008","50","27"
"20161130","금천구","0.057","0.003","0.8","0.007","44","29"
"20161130","관악구","0.059","0.004","0.8","0.008","46","33"
"20161130","강동구","0.049","0.002","0.7","0.005","53","28"
"20161130","신촌로","0.055","0.003","1.1","0.009","47","25"
"20161130","청계천로","0.073","0.002","1","0.008","41","30"
"20161130","동작구","0.052","0.004","0.7","0.006","41","25"
"20161130","송파구","0.05","0.004","0.8","0.006","41","26"
"20161130","광진구","0.049","0.004","0.7","0.006","44","30"
"20161130","도봉구","0.05","0.004","0.7","0.006","46","24"
"20161130","양천구","0.049","0.002","0.9","0.006","48","30"
"20161130","종로","0.063","0.002","0.8","0.006","38",""
"20161130","강북구","0.051","0.003","0.7","0.007","40","27"
"20161130","공항대로","0.068","0.003","0.9","0.007","76","32"
"20161129","강남대로","0.085","0.005","1.1","0.009","56",""
"20161129","공항대로","0.071","0.005","0.9","0.007","83","27"
"20161129","노원구","0.038","0.009","0.7","0.005","36","20"
"20161129","양천구","0.043","0.006","0.8","0.004","38","22"
"20161129","강남구","0.04","0.007","0.6","0.007","41","22"
"20161129","광진구","0.041","0.01","0.6","0.005","38","25"
"20161129","종로","0.05","0.006","0.7","0.005","33",""
"20161129","중랑구","0.043","0.01","0.6","0.007","43","24"
"20161129","구로구","0.034","0.008","0.6","0.006","43","24"
"20161129","관악구","0.058","0.006","0.9","0.006","41","26"
"20161129","청계천로","0.071","0.005","1.1","0.007","36","26"
"20161129","서대문구","0.029","0.013","0.6","0.006","34","12"
"20161129","신촌로","0.056","0.005","1.1","0.008","35","17"
"20161129","마포구","0.047","0.007","0.8","0.005","38","19"
"20161129","강동구","0.042","0.008","0.6","0.005","52","27"
"20161129","강북구","0.045","0.007","0.8","0.005","37","24"
"20161129","영등포구","0.032","0.009","0.9","0.005","46","24"
"20161129","종로구","0.047","0.007","0.7","0.004","39","25"
"20161129","화랑로","0.052","0.005","0.9","0.005","59","26"
"20161129","성동구","0.044","0.006","0.8","0.005","44","23"
"20161129","강변북로","0.048","0.005","0.6","0.005","48","20"
"20161129","도산대로","0.048","0.005","1.3","0.005","47","20"
"20161129","천호대로","0.059","0.005","0.8","0.005","38",""
"20161129","중구","0.048","0.005","0.6","0.004","40","25"
"20161129","성북구","0.044","0.006","0.7","0.005","43","28"
"20161129","한강대로","0.053","0.005","0.7","0.006","",""
"20161129","은평구","0.032","0.006","0.6","0.006","39","20"
"20161129","송파구","0.045","0.008","0.7","0.006","40","24"
"20161129","서초구","0.046","0.006","0.8","0.005","44","20"
"20161129","강서구","0.039","0.009","0.5","0.006","43","21"
"20161129","금천구","0.05","0.006","0.7","0.005","36","24"
"20161129","용산구","0.037","0.006","0.7","0.004","34","23"
"20161129","동작대로","0.069","0.001","1.1","0.008","64",""
"20161129","홍릉로","0.052","0.006","1.3","0.007","38","25"
"20161129","동대문구","0.043","0.006","0.9","0.006","43","22"
"20161129","동작구","0.052","0.005","0.8","0.004","37","21"
"20161129","정릉로","0.041","0.006","0.7","0.007","40",""
"20161129","도봉구","0.042","0.009","0.6","0.006","42","21"
"20161129","영등포로","0.068","0.004","0.7","0.007","43",""
"20161128","중랑구","0.036","0.012","0.7","0.006","100","46"
"20161128","신촌로","0.045","0.007","1","0.008","91","35"
"20161128","서초구","0.025","0.016","0.6","0.005","87","33"
"20161128","금천구","0.03","0.017","0.6","0.004","70","40"
"20161128","동작구","0.029","0.016","0.6","0.004","71","38"
"20161128","종로","0.026","0.013","0.5","0.004","68",""
"20161128","은평구","0.028","0.009","0.7","0.005","83","39"
"20161128","강북구","0.03","0.017","0.6","0.004","72","37"
"20161128","정릉로","0.027","0.013","0.7","0.006","98",""
"20161128","동대문구","0.024","0.011","0.8","0.005","86","39"
"20161128","영등포구","0.022","0.015","0.8","0.004","86","36"
"20161128","천호대로","0.049","0.008","0.6","0.004","50",""
"20161128","구로구","0.02","0.018","0.5","0.006","83","41"
"20161128","마포구","0.027","0.014","0.7","0.004","70","37"
"20161128","용산구","0.028","0.012","0.7","0.004","70","43"
"20161128","도산대로","0.03","0.011","1.1","0.005","93","37"
"20161128","성북구","0.029","0.012","0.5","0.004","94",""
"20161128","강동구","0.032","0.012","0.6","0.005","101","44"
"20161128","강변북로","0.04","0.009","0.7","0.005","100","36"
"20161128","서대문구","0.021","0.019","0.6","0.005","90","28"
"20161128","관악구","0.03","0.016","0.6","0.007","66","40"
"20161128","도봉구","0.022","0.022","0.5","0.005","83","33"
"20161128","송파구","0.032","0.014","0.7","0.005","72","34"
"20161128","한강대로","0.037","0.01","0.7","0.005","139",""
"20161128","강남구","0.027","0.013","0.6","0.007","96","45"
"20161128","중구","0.029","0.015","0.5","0.004","76","42"
"20161128","청계천로","0.04","0.013","0.7","0.006","66","41"
"20161128","양천구","0.026","0.014","0.7","0.004","68","36"
"20161128","홍릉로","0.038","0.009","1.2","0.007","71","41"
"20161128","광진구","0.034","0.015","0.7","0.004","83","53"
"20161128","노원구","0.02","0.021","0.6","0.004","73","40"
"20161128","종로구","0.027","0.016","0.6","0.003","78","47"
"20161128","동작대로","0.05","0.007","0.8","0.006","100",""
"20161128","화랑로","0.048","0.01","0.8","0.005","97","43"
"20161128","영등포로","0.05","0.01","0.6","0.007","94",""
"20161128","강남대로","0.064","0.008","0.8","0.007","104",""
"20161128","성동구","0.029","0.012","","0.004","88","43"
"20161128","공항대로","0.044","0.012","0.6","0.005","89","34"
"20161128","강서구","0.022","0.019","0.5","0.006","75","32"
"20161127","양천구","0.042","0.003","0.9","0.004","72","51"
"20161127","공항대로","0.055","0.003","0.9","0.005","79","49"
"20161127","영등포로","0.064","0.002","0.7","0.006","99",""
"20161127","강변북로","0.039","0.005","0.7","0.004","69","37"
"20161127","마포구","0.042","0.004","0.8","0.004","72","50"
"20161127","종로","0.042","0.003","0.6","0.004","66",""
"20161127","관악구","0.049","0.005","0.8","0.008","72","53"
"20161127","신촌로","0.055","0.003","1.2","0.006","72","39"
"20161127","강서구","0.042","0.004","0.7","0.006","59","38"
"20161127","정릉로","0.032","0.004","0.9","0.005","92",""
"20161127","중랑구","0.039","0.004","0.7","0.005","73","48"
"20161127","중구","0.045","0.004","0.7","0.004","72","56"
"20161127","도산대로","0.049","0.003","1.3","0.005","79","43"
"20161127","서대문구","0.031","0.007","0.8","0.005","80","32"
"20161127","금천구","0.047","0.004","0.8","0.004","65","48"
"20161127","종로구","0.044","0.004","0.8","0.003","76","60"
"20161127","천호대로","0.047","0.002","0.9","0.004","59",""
"20161127","강남구","0.037","0.004","0.7","0.006","75","51"
"20161127","노원구","0.034","0.004","0.8","0.004","74","56"
"20161127","송파구","0.041","0.003","0.8","0.005","49","36"
"20161127","서초구","0.042","0.004","0.8","0.005","75","40"
"20161127","도봉구","0.044","0.004","0.7","0.005","71","40"
"20161127","강남대로","0.073","0.005","1","0.007","87",""
"20161127","광진구","0.041","0.005","0.7","0.005","70","62"
"20161127","구로구","0.032","0.005","0.7","0.006","72","49"
"20161127","성북구","0.041","0.003","0.8","0.004","90",""
"20161127","강동구","0.037","0.003","0.7","0.004","71","45"
"20161127","한강대로","0.05","0.003","0.7","0.005","75",""
"20161127","영등포구","0.026","0.007","1","0.004","74","44"
"20161127","동작구","0.046","0.004","0.8","0.004","66","51"
"20161127","동작대로","0.057","0.005","1","0.006","100",""
"20161127","화랑로","0.047","0.003","1","0.005","79","49"
"20161127","청계천로","0.055","0.003","0.8","0.005","66","52"
"20161127","홍릉로","0.046","0.003","1.4","0.006","68","54"
"20161127","성동구","0.036","0.004","","0.004","69","45"
"20161127","용산구","0.035","0.003","0.8","0.004","67","53"
"20161127","동대문구","0.038","0.003","0.9","0.004","71","44"
"20161127","은평구","0.034","0.003","0.7","0.005","71","40"
"20161127","강북구","0.043","0.003","0.8","0.004","74","53"
"20161126","영등포구","0.031","0.007","0.9","0.004","58","34"
"20161126","강변북로","0.046","0.004","0.7","0.004","57","29"
"20161126","노원구","0.039","0.004","0.7","0.004","51","38"
"20161126","금천구","0.055","0.002","0.9","0.004","51","38"
"20161126","구로구","0.037","0.003","0.8","0.005","59","37"
"20161126","은평구","0.033","0.006","0.6","0.005","46","29"
"20161126","중구","0.052","0.002","0.7","0.004","54","41"
"20161126","성동구","0.043","0.003","","0.004","54","34"
"20161126","송파구","0.048","0.003","0.8","0.005","50","33"
"20161126","종로","0.06","0.002","0.8","0.005","47",""
"20161126","공항대로","0.069","0.002","0.9","0.005","69","36"
